,Align,DE,Dir,GeneName
1163,bowtie2,edgeR,down,FBtr0302579
1164,bowtie2,edgeR,down,FBtr0302034
1165,bowtie2,edgeR,down,FBtr0345005
1166,bowtie2,edgeR,down,FBtr0304018
1167,bowtie2,edgeR,down,FBtr0077247
1168,bowtie2,edgeR,down,FBtr0076935
1169,bowtie2,edgeR,down,FBtr0082069
1170,bowtie2,edgeR,down,FBtr0089716
1171,bowtie2,edgeR,down,FBtr0332204
1172,bowtie2,edgeR,down,FBtr0332202
1173,bowtie2,edgeR,down,FBtr0330306
1174,bowtie2,edgeR,down,FBtr0301708
1175,bowtie2,edgeR,down,FBtr0340240
1176,bowtie2,edgeR,down,FBtr0332403
1177,bowtie2,edgeR,down,FBtr0343506
1178,bowtie2,edgeR,down,FBtr0345070
1179,bowtie2,edgeR,down,FBtr0078136
1180,bowtie2,edgeR,down,FBtr0077136
1181,bowtie2,edgeR,down,FBtr0087369
1182,bowtie2,edgeR,down,FBtr0077236
1183,bowtie2,edgeR,down,FBtr0113020
1184,bowtie2,edgeR,down,FBtr0076885
1185,bowtie2,edgeR,down,FBtr0305073
1186,bowtie2,edgeR,down,FBtr0083765
1187,bowtie2,edgeR,down,FBtr0290078
1188,bowtie2,edgeR,down,FBtr0086555
1189,bowtie2,edgeR,down,FBtr0334633
1190,bowtie2,edgeR,down,FBtr0080892
1191,bowtie2,edgeR,down,FBtr0085987
1192,bowtie2,edgeR,down,FBtr0081686
1193,bowtie2,edgeR,down,FBtr0071004
1194,bowtie2,edgeR,down,FBtr0344978
1195,bowtie2,edgeR,down,FBtr0076364
1196,bowtie2,edgeR,down,FBtr0075966
1197,bowtie2,edgeR,down,FBtr0334404
1198,bowtie2,edgeR,down,FBtr0304005
1199,bowtie2,edgeR,down,FBtr0333073
1200,bowtie2,edgeR,down,FBtr0089512
1201,bowtie2,edgeR,down,FBtr0089513
1202,bowtie2,edgeR,down,FBtr0079062
1203,bowtie2,edgeR,down,FBtr0306239
1204,bowtie2,edgeR,down,FBtr0081619
1205,bowtie2,edgeR,down,FBtr0114544
1206,bowtie2,edgeR,down,FBtr0112994
1207,bowtie2,edgeR,down,FBtr0334053
1208,bowtie2,edgeR,down,FBtr0113323
1209,bowtie2,edgeR,down,FBtr0082452
1210,bowtie2,edgeR,down,FBtr0300017
1211,bowtie2,edgeR,down,FBtr0072767
1212,bowtie2,edgeR,down,FBtr0080397
1213,bowtie2,edgeR,down,FBtr0089349
1214,bowtie2,edgeR,down,FBtr0085899
1215,bowtie2,edgeR,down,FBtr0345339
1216,bowtie2,edgeR,down,FBtr0087089
1217,bowtie2,edgeR,down,FBtr0087090
1218,bowtie2,edgeR,down,FBtr0086474
1219,bowtie2,edgeR,down,FBtr0088506
1220,bowtie2,edgeR,down,FBtr0077831
1221,bowtie2,edgeR,down,FBtr0299920
1222,bowtie2,edgeR,down,FBtr0074745
1223,bowtie2,edgeR,down,FBtr0080592
1224,bowtie2,edgeR,down,FBtr0076496
1225,bowtie2,edgeR,down,FBtr0072795
1226,bowtie2,edgeR,down,FBtr0332847
1227,bowtie2,edgeR,down,FBtr0273416
1228,bowtie2,edgeR,down,FBtr0330145
1229,bowtie2,edgeR,down,FBtr0306087
1230,bowtie2,edgeR,down,FBtr0076668
1231,bowtie2,edgeR,down,FBtr0333013
1232,bowtie2,edgeR,down,FBtr0300889
1233,bowtie2,edgeR,down,FBtr0305679
1234,bowtie2,edgeR,down,FBtr0079003
1235,bowtie2,edgeR,down,FBtr0073422
1236,bowtie2,edgeR,down,FBtr0072506
1237,bowtie2,edgeR,down,FBtr0301143
1238,bowtie2,edgeR,down,FBtr0339629
1239,bowtie2,edgeR,down,FBtr0112808
1240,bowtie2,edgeR,down,FBtr0112807
1241,bowtie2,edgeR,down,FBtr0113386
1242,bowtie2,edgeR,down,FBtr0084927
1243,bowtie2,edgeR,down,FBtr0347201
1244,bowtie2,edgeR,down,FBtr0347200
1245,bowtie2,edgeR,down,FBtr0301501
1246,bowtie2,edgeR,down,FBtr0082057
1247,bowtie2,edgeR,down,FBtr0087870
1248,bowtie2,edgeR,down,FBtr0302151
1249,bowtie2,edgeR,down,FBtr0089989
1250,bowtie2,edgeR,down,FBtr0091719
1251,bowtie2,edgeR,down,FBtr0340125
1252,bowtie2,edgeR,down,FBtr0085307
1253,bowtie2,edgeR,up,FBtr0072393
1254,bowtie2,edgeR,up,FBtr0087390
1255,bowtie2,edgeR,up,FBtr0337056
1256,bowtie2,edgeR,up,FBtr0079708
1257,bowtie2,edgeR,up,FBtr0336736
1258,bowtie2,edgeR,up,FBtr0088550
1259,bowtie2,edgeR,up,FBtr0082183
1260,bowtie2,edgeR,up,FBtr0089921
1261,bowtie2,edgeR,up,FBtr0087307
1262,bowtie2,edgeR,up,FBtr0071835
1263,bowtie2,edgeR,up,FBtr0306917
1264,bowtie2,edgeR,up,FBtr0070393
1265,bowtie2,edgeR,up,FBtr0082790
1266,bowtie2,edgeR,up,FBtr0080391
1267,bowtie2,edgeR,up,FBtr0334762
1268,bowtie2,edgeR,up,FBtr0086975
1269,bowtie2,edgeR,up,FBtr0301651
1270,bowtie2,edgeR,up,FBtr0085377
1271,bowtie2,edgeR,up,FBtr0072967
1272,bowtie2,edgeR,up,FBtr0073378
1273,bowtie2,edgeR,up,FBtr0080617
1274,bowtie2,edgeR,up,FBtr0089963
1275,bowtie2,edgeR,up,FBtr0087008
1276,bowtie2,edgeR,up,FBtr0339643
1277,bowtie2,edgeR,up,FBtr0300190
1278,bowtie2,edgeR,up,FBtr0071935
1279,bowtie2,edgeR,up,FBtr0305668
1280,bowtie2,edgeR,up,FBtr0074916
1281,bowtie2,edgeR,up,FBtr0345114
1282,bowtie2,edgeR,up,FBtr0075389
1283,bowtie2,edgeR,up,FBtr0080838
1284,bowtie2,edgeR,up,FBtr0110932
1285,bowtie2,edgeR,up,FBtr0078811
1286,bowtie2,edgeR,up,FBtr0100199
1287,bowtie2,edgeR,up,FBtr0085755
1288,bowtie2,edgeR,up,FBtr0309301
1289,bowtie2,edgeR,up,FBtr0083252
1290,bowtie2,edgeR,up,FBtr0071105
1291,bowtie2,edgeR,up,FBtr0085249
1292,bowtie2,edgeR,up,FBtr0273370
1293,bowtie2,edgeR,up,FBtr0332746
1294,bowtie2,edgeR,up,FBtr0088370
1295,bowtie2,edgeR,up,FBtr0112851
1296,bowtie2,edgeR,up,FBtr0333662
1297,bowtie2,edgeR,up,FBtr0081008
1298,bowtie2,edgeR,up,FBtr0089937
1299,bowtie2,edgeR,up,FBtr0087004
1300,bowtie2,edgeR,up,FBtr0100375
1301,bowtie2,edgeR,up,FBtr0100457
1302,bowtie2,edgeR,up,FBtr0089484
1303,bowtie2,edgeR,up,FBtr0308034
1304,bowtie2,edgeR,up,FBtr0310647
1305,bowtie2,edgeR,up,FBtr0087621
1306,bowtie2,edgeR,up,FBtr0301450
1307,bowtie2,edgeR,up,FBtr0112532
1308,bowtie2,edgeR,up,FBtr0087431
1309,bowtie2,edgeR,up,FBtr0303756
1310,bowtie2,edgeR,up,FBtr0085715
1311,bowtie2,edgeR,up,FBtr0070457
1312,bowtie2,edgeR,up,FBtr0306255
1313,bowtie2,edgeR,up,FBtr0075753
1314,bowtie2,edgeR,up,FBtr0333020
1315,bowtie2,edgeR,up,FBtr0087415
1316,bowtie2,edgeR,up,FBtr0100361
1317,bowtie2,edgeR,up,FBtr0082208
1318,bowtie2,edgeR,up,FBtr0089877
1319,bowtie2,edgeR,up,FBtr0075927
1320,bowtie2,edgeR,up,FBtr0111027
1321,bowtie2,edgeR,up,FBtr0111030
1322,bowtie2,edgeR,up,FBtr0302695
1323,bowtie2,edgeR,up,FBtr0302692
1324,bowtie2,edgeR,up,FBtr0111032
1325,bowtie2,edgeR,up,FBtr0111029
1326,bowtie2,edgeR,up,FBtr0302694
1327,bowtie2,edgeR,up,FBtr0087257
1328,bowtie2,edgeR,up,FBtr0302645
1329,bowtie2,edgeR,up,FBtr0085094
1330,bowtie2,edgeR,up,FBtr0334309
1331,bowtie2,edgeR,up,FBtr0071048
1332,bowtie2,edgeR,up,FBtr0082139
1333,bowtie2,edgeR,up,FBtr0303787
1334,bowtie2,edgeR,up,FBtr0300612
1335,bowtie2,edgeR,up,FBtr0084028
1336,bowtie2,edgeR,up,FBtr0307521
1337,bowtie2,edgeR,up,FBtr0307520
1338,bowtie2,edgeR,up,FBtr0336616
1339,bowtie2,edgeR,up,FBtr0078204
1340,bowtie2,edgeR,up,FBtr0308065
1341,bowtie2,edgeR,up,FBtr0301403
1342,bowtie2,edgeR,up,FBtr0306244
1343,bowtie2,edgeR,up,FBtr0100595
1344,bowtie2,edgeR,up,FBtr0335178
1345,bowtie2,edgeR,up,FBtr0087295
1346,bowtie2,edgeR,up,FBtr0302938
1347,bowtie2,edgeR,up,FBtr0081958
1348,bowtie2,edgeR,up,FBtr0306107
1349,bowtie2,edgeR,up,FBtr0084447
1350,bowtie2,edgeR,up,FBtr0084449
1351,bowtie2,edgeR,up,FBtr0087533
1352,bowtie2,edgeR,up,FBtr0087534
1353,bowtie2,edgeR,up,FBtr0084659
1354,bowtie2,edgeR,up,FBtr0330730
1355,bowtie2,edgeR,up,FBtr0079491
1356,bowtie2,edgeR,up,FBtr0072087
1357,bowtie2,edgeR,up,FBtr0113113
1358,bowtie2,edgeR,up,FBtr0087789
1359,bowtie2,edgeR,up,FBtr0290019
1360,bowtie2,edgeR,up,FBtr0332529
1361,bowtie2,edgeR,up,FBtr0330118
1362,bowtie2,edgeR,up,FBtr0078915
1363,bowtie2,edgeR,up,FBtr0301504
1364,bowtie2,edgeR,up,FBtr0079077
1365,bowtie2,edgeR,up,FBtr0300599
1366,bowtie2,edgeR,up,FBtr0343424
1367,bowtie2,edgeR,up,FBtr0306930
1368,bowtie2,edgeR,up,FBtr0302615
1369,bowtie2,edgeR,up,FBtr0088996
1370,bowtie2,edgeR,up,FBtr0077645
1371,bowtie2,edgeR,up,FBtr0335025
1372,bowtie2,edgeR,up,FBtr0335024
1373,bowtie2,edgeR,up,FBtr0073393
1374,bowtie2,edgeR,up,FBtr0306556
1375,bowtie2,edgeR,up,FBtr0081352
1376,bowtie2,edgeR,up,FBtr0081354
1377,bowtie2,edgeR,up,FBtr0079042
1378,bowtie2,edgeR,up,FBtr0303445
1379,bowtie2,edgeR,up,FBtr0072956
1380,bowtie2,edgeR,up,FBtr0333362
1381,bowtie2,edgeR,up,FBtr0304995
1382,bowtie2,edgeR,up,FBtr0304993
1383,bowtie2,edgeR,up,FBtr0304997
1384,bowtie2,edgeR,up,FBtr0084958
1385,bowtie2,edgeR,up,FBtr0308253
1386,bowtie2,edgeR,up,FBtr0078144
1387,bowtie2,edgeR,up,FBtr0071934
1388,bowtie2,edgeR,up,FBtr0085382
1389,bowtie2,edgeR,up,FBtr0334867
1390,bowtie2,edgeR,up,FBtr0345142
1391,bowtie2,edgeR,up,FBtr0078937
1392,bowtie2,edgeR,up,FBtr0299952
1393,bowtie2,edgeR,up,FBtr0077910
1394,bowtie2,edgeR,up,FBtr0083967
1395,bowtie2,edgeR,up,FBtr0070985
1396,bowtie2,edgeR,up,FBtr0078083
1397,bowtie2,edgeR,up,FBtr0074276
1398,bowtie2,edgeR,up,FBtr0342811
1399,bowtie2,edgeR,up,FBtr0301537
1400,bowtie2,edgeR,up,FBtr0075341
1401,bowtie2,edgeR,up,FBtr0305968
1402,bowtie2,edgeR,up,FBtr0085209
1403,bowtie2,edgeR,up,FBtr0084990
1404,bowtie2,edgeR,up,FBtr0339612
1405,bowtie2,edgeR,up,FBtr0329957
1406,bowtie2,edgeR,up,FBtr0076771
1407,bowtie2,edgeR,up,FBtr0346863
1408,bowtie2,edgeR,up,FBtr0113452
1409,bowtie2,edgeR,up,FBtr0075811
1410,bowtie2,edgeR,up,FBtr0080262
1411,bowtie2,edgeR,up,FBtr0080261
1412,bowtie2,edgeR,up,FBtr0309099
1413,bowtie2,edgeR,up,FBtr0077707
1414,bowtie2,edgeR,up,FBtr0305056
1415,bowtie2,edgeR,up,FBtr0074842
1416,bowtie2,edgeR,up,FBtr0082096
1417,bowtie2,edgeR,up,FBtr0090022
1418,bowtie2,edgeR,up,FBtr0073339
1419,bowtie2,edgeR,up,FBtr0332089
1420,bowtie2,edgeR,up,FBtr0334328
1421,bowtie2,edgeR,up,FBtr0290076
1422,bowtie2,edgeR,up,FBtr0299968
1423,bowtie2,edgeR,up,FBtr0079253
1424,bowtie2,edgeR,up,FBtr0340709
1425,bowtie2,edgeR,up,FBtr0085156
1426,bowtie2,edgeR,up,FBtr0081211
1427,bowtie2,edgeR,up,FBtr0330186
1428,bowtie2,edgeR,up,FBtr0310438
1429,bowtie2,edgeR,up,FBtr0336904
1430,bowtie2,edgeR,up,FBtr0075204
1431,bowtie2,edgeR,up,FBtr0330380
1432,bowtie2,edgeR,up,FBtr0308562
1433,bowtie2,edgeR,up,FBtr0301915
1434,bowtie2,edgeR,up,FBtr0088774
1435,bowtie2,edgeR,up,FBtr0113470
1436,bowtie2,edgeR,up,FBtr0339144
1437,bowtie2,edgeR,up,FBtr0289981
1438,bowtie2,edgeR,up,FBtr0089649
1439,bowtie2,edgeR,up,FBtr0071240
1440,bowtie2,edgeR,up,FBtr0088224
1441,bowtie2,edgeR,up,FBtr0080565
1442,bowtie2,edgeR,up,FBtr0332203
1443,bowtie2,edgeR,up,FBtr0303387
1444,bowtie2,edgeR,up,FBtr0303384
1445,bowtie2,edgeR,up,FBtr0332046
1446,bowtie2,edgeR,up,FBtr0079148
1447,bowtie2,edgeR,up,FBtr0307306
1448,bowtie2,edgeR,up,FBtr0310034
1449,bowtie2,edgeR,up,FBtr0310653
1450,bowtie2,edgeR,up,FBtr0077234
1451,bowtie2,edgeR,up,FBtr0077235
1452,bowtie2,edgeR,up,FBtr0303994
1453,bowtie2,edgeR,up,FBtr0332930
1454,bowtie2,edgeR,up,FBtr0076792
1455,bowtie2,edgeR,up,FBtr0303106
1456,bowtie2,edgeR,up,FBtr0336620
1457,bowtie2,edgeR,up,FBtr0077511
1458,bowtie2,edgeR,up,FBtr0290077
1459,bowtie2,edgeR,up,FBtr0085735
1460,bowtie2,edgeR,up,FBtr0084054
1461,bowtie2,edgeR,up,FBtr0074255
1462,bowtie2,edgeR,up,FBtr0087530
1463,bowtie2,edgeR,up,FBtr0077409
1464,bowtie2,edgeR,up,FBtr0071690
1465,bowtie2,edgeR,up,FBtr0332500
1466,bowtie2,edgeR,up,FBtr0332502
1467,bowtie2,edgeR,up,FBtr0332017
1468,bowtie2,edgeR,up,FBtr0081004
1469,bowtie2,edgeR,up,FBtr0332317
1470,bowtie2,edgeR,up,FBtr0077988
1471,bowtie2,edgeR,up,FBtr0290327
1472,bowtie2,edgeR,up,FBtr0072561
1473,bowtie2,edgeR,up,FBtr0302592
1474,bowtie2,edgeR,up,FBtr0087115
1475,bowtie2,edgeR,up,FBtr0339764
1476,bowtie2,edgeR,up,FBtr0087601
1477,bowtie2,edgeR,up,FBtr0344703
1478,bowtie2,edgeR,up,FBtr0073269
1479,bowtie2,edgeR,up,FBtr0344179
1480,bowtie2,edgeR,up,FBtr0084549
1481,bowtie2,edgeR,up,FBtr0087960
1482,bowtie2,edgeR,up,FBtr0339956
1483,bowtie2,edgeR,up,FBtr0336759
1484,bowtie2,edgeR,up,FBtr0110971
1485,bowtie2,edgeR,up,FBtr0339493
1486,bowtie2,edgeR,up,FBtr0310660
1487,bowtie2,edgeR,up,FBtr0080932
1488,bowtie2,edgeR,up,FBtr0331931
1489,bowtie2,edgeR,up,FBtr0074338
1490,bowtie2,edgeR,up,FBtr0082158
1491,bowtie2,edgeR,up,FBtr0076459
1492,bowtie2,edgeR,up,FBtr0079632
1493,bowtie2,edgeR,up,FBtr0332057
1494,bowtie2,edgeR,up,FBtr0303857
1495,bowtie2,edgeR,up,FBtr0086670
1496,bowtie2,edgeR,up,FBtr0345487
1497,bowtie2,edgeR,up,FBtr0076140
1498,bowtie2,edgeR,up,FBtr0089343
1499,bowtie2,edgeR,up,FBtr0089360
1500,bowtie2,edgeR,up,FBtr0089361
1501,bowtie2,edgeR,up,FBtr0089348
1502,bowtie2,edgeR,up,FBtr0089359
1503,bowtie2,edgeR,up,FBtr0072864
1504,bowtie2,edgeR,up,FBtr0080590
1505,bowtie2,edgeR,up,FBtr0085423
1506,bowtie2,edgeR,up,FBtr0077524
1507,bowtie2,edgeR,up,FBtr0080306
1508,bowtie2,edgeR,up,FBtr0075077
1509,bowtie2,edgeR,up,FBtr0302322
1510,bowtie2,edgeR,up,FBtr0086336
1511,bowtie2,edgeR,up,FBtr0113291
1512,bowtie2,edgeR,up,FBtr0309828
1513,bowtie2,edgeR,up,FBtr0113011
1514,bowtie2,edgeR,up,FBtr0078191
1515,bowtie2,edgeR,up,FBtr0302513
1516,bowtie2,edgeR,up,FBtr0112577
1517,bowtie2,edgeR,up,FBtr0070809
1518,bowtie2,edgeR,up,FBtr0075354
1519,bowtie2,edgeR,up,FBtr0076541
1520,bowtie2,edgeR,up,FBtr0307057
1521,bowtie2,edgeR,up,FBtr0303749
1522,bowtie2,edgeR,up,FBtr0334011
1523,bowtie2,edgeR,up,FBtr0302896
1524,bowtie2,edgeR,up,FBtr0072410
1525,bowtie2,edgeR,up,FBtr0081484
1526,bowtie2,edgeR,up,FBtr0329895
1527,bowtie2,edgeR,up,FBtr0100282
1528,bowtie2,edgeR,up,FBtr0334282
1529,bowtie2,edgeR,up,FBtr0332042
1530,bowtie2,edgeR,up,FBtr0073421
1531,bowtie2,edgeR,up,FBtr0073423
1532,bowtie2,edgeR,up,FBtr0330725
1533,bowtie2,edgeR,up,FBtr0308626
1534,bowtie2,edgeR,up,FBtr0308629
1535,bowtie2,edgeR,up,FBtr0308631
1536,bowtie2,edgeR,up,FBtr0308633
1537,bowtie2,edgeR,up,FBtr0308627
1538,bowtie2,edgeR,up,FBtr0083200
1539,bowtie2,edgeR,up,FBtr0086617
1540,bowtie2,edgeR,up,FBtr0335012
1541,bowtie2,edgeR,up,FBtr0332260
1542,bowtie2,edgeR,up,FBtr0301500
1543,bowtie2,edgeR,up,FBtr0299525
1544,bowtie2,edgeR,up,FBtr0299524
1545,bowtie2,edgeR,up,FBtr0343580
1546,bowtie2,edgeR,up,FBtr0299526
1547,bowtie2,edgeR,up,FBtr0330325
1548,bowtie2,edgeR,up,FBtr0076525
1549,bowtie2,edgeR,up,FBtr0344980
1550,bowtie2,edgeR,up,FBtr0071466
1551,bowtie2,edgeR,up,FBtr0299967
1552,bowtie2,edgeR,up,FBtr0085828
1553,bowtie2,edgeR,up,FBtr0307289
1554,bowtie2,edgeR,up,FBtr0113190
1555,>>>>>>> 2067842a3d6048e8aca00a49aa0bb98307cf479d,,,
1556,bowtie2,limma,up,FBtr0076772
1557,bowtie2,limma,up,FBtr0077644
1558,bowtie2,limma,up,FBtr0072506
1559,bowtie2,limma,up,FBtr0075699
1560,bowtie2,limma,up,FBtr0077247
1561,bowtie2,limma,up,FBtr0347567
1562,bowtie2,limma,up,FBtr0340240
1563,bowtie2,limma,up,FBtr0342810
1564,bowtie2,limma,up,FBtr0337020
1565,bowtie2,limma,up,FBtr0089581
1566,bowtie2,limma,up,FBtr0330617
1567,bowtie2,limma,up,FBtr0088136
1568,bowtie2,limma,up,FBtr0301143
1569,bowtie2,limma,up,FBtr0305073
1570,bowtie2,limma,up,FBtr0114544
1571,bowtie2,limma,up,FBtr0089349
1572,bowtie2,limma,up,FBtr0085155
1573,bowtie2,limma,up,FBtr0073426
1574,bowtie2,limma,up,FBtr0087258
1575,bowtie2,limma,up,FBtr0333073
1576,bowtie2,limma,up,FBtr0076454
1577,bowtie2,limma,up,FBtr0088266
1578,bowtie2,limma,up,FBtr0302291
1579,bowtie2,limma,up,FBtr0347200
1580,bowtie2,limma,up,FBtr0100575
1581,bowtie2,limma,up,FBtr0346714
1582,bowtie2,limma,up,FBtr0332202
1583,bowtie2,limma,up,FBtr0304914
1584,bowtie2,limma,up,FBtr0073422
1585,bowtie2,limma,up,FBtr0304802
1586,bowtie2,limma,up,FBtr0332963
1587,bowtie2,limma,up,FBtr0306087
1588,bowtie2,limma,up,FBtr0076364
1589,bowtie2,limma,up,FBtr0310064
1590,bowtie2,limma,up,FBtr0076453
1591,bowtie2,limma,up,FBtr0081619
1592,bowtie2,limma,up,FBtr0342607
1593,bowtie2,limma,up,FBtr0086280
1594,bowtie2,limma,up,FBtr0081614
1595,bowtie2,limma,up,FBtr0304005
1596,bowtie2,limma,up,FBtr0299564
1597,bowtie2,limma,up,FBtr0074745
1598,bowtie2,limma,up,FBtr0080592
1599,bowtie2,limma,up,FBtr0299837
1600,bowtie2,limma,up,FBtr0302034
1601,bowtie2,limma,up,FBtr0078841
1602,bowtie2,limma,up,FBtr0335180
1603,bowtie2,limma,up,FBtr0072993
1604,bowtie2,limma,up,FBtr0088052
1605,bowtie2,limma,up,FBtr0112808
1606,bowtie2,limma,up,FBtr0083467
1607,bowtie2,limma,up,FBtr0076496
1608,bowtie2,limma,up,FBtr0070392
1609,bowtie2,limma,up,FBtr0089263
1610,bowtie2,limma,up,FBtr0072635
1611,bowtie2,limma,up,FBtr0112994
1612,bowtie2,limma,up,FBtr0301850
1613,bowtie2,limma,up,FBtr0301492
1614,bowtie2,limma,up,FBtr0079199
1615,bowtie2,limma,up,FBtr0112807
1616,bowtie2,limma,up,FBtr0078136
1617,bowtie2,limma,up,FBtr0113323
1618,bowtie2,limma,up,FBtr0307092
1619,bowtie2,limma,up,FBtr0289940
1620,bowtie2,limma,up,FBtr0339629
1621,bowtie2,limma,up,FBtr0340135
1622,bowtie2,limma,up,FBtr0071849
1623,bowtie2,limma,up,FBtr0087090
1624,bowtie2,limma,up,FBtr0087820
1625,bowtie2,limma,up,FBtr0310673
1626,bowtie2,limma,up,FBtr0070241
1627,bowtie2,limma,down,FBtr0073421
1628,bowtie2,limma,down,FBtr0089348
1629,bowtie2,limma,down,FBtr0300190
1630,bowtie2,limma,down,FBtr0334328
1631,bowtie2,limma,down,FBtr0308065
1632,bowtie2,limma,down,FBtr0084549
1633,bowtie2,limma,down,FBtr0089877
1634,bowtie2,limma,down,FBtr0073269
1635,bowtie2,limma,down,FBtr0077409
1636,bowtie2,limma,down,FBtr0072393
1637,bowtie2,limma,down,FBtr0302695
1638,bowtie2,limma,down,FBtr0342811
1639,bowtie2,limma,down,FBtr0077645
1640,bowtie2,limma,down,FBtr0301403
1641,bowtie2,limma,down,FBtr0070985
1642,bowtie2,limma,down,FBtr0290019
1643,bowtie2,limma,down,FBtr0083967
1644,bowtie2,limma,down,FBtr0075753
1645,bowtie2,limma,down,FBtr0072864
1646,bowtie2,limma,down,FBtr0077234
1647,bowtie2,limma,down,FBtr0078191
1648,bowtie2,limma,down,FBtr0076459
1649,bowtie2,limma,down,FBtr0072956
1650,bowtie2,limma,down,FBtr0113470
1651,bowtie2,limma,down,FBtr0080261
1652,bowtie2,limma,down,FBtr0290076
1653,bowtie2,limma,down,FBtr0073339
1654,bowtie2,limma,down,FBtr0074337
1655,bowtie2,limma,down,FBtr0070393
1656,bowtie2,limma,down,FBtr0075811
1657,bowtie2,limma,down,FBtr0299968
1658,bowtie2,limma,down,FBtr0089484
1659,bowtie2,limma,down,FBtr0330118
1660,bowtie2,limma,down,FBtr0100457
1661,bowtie2,limma,down,FBtr0302694
1662,bowtie2,limma,down,FBtr0080565
1663,bowtie2,limma,down,FBtr0087390
1664,bowtie2,limma,down,FBtr0084659
1665,bowtie2,limma,down,FBtr0078144
1666,bowtie2,limma,down,FBtr0333662
1667,bowtie2,limma,down,FBtr0085423
1668,bowtie2,limma,down,FBtr0071934
1669,bowtie2,limma,down,FBtr0073423
1670,bowtie2,limma,down,FBtr0334867
1671,bowtie2,limma,down,FBtr0089963
1672,bowtie2,limma,down,FBtr0072087
1673,bowtie2,limma,down,FBtr0332500
1674,bowtie2,limma,down,FBtr0332503
1675,bowtie2,limma,down,FBtr0332260
1676,bowtie2,limma,down,FBtr0089361
1677,bowtie2,limma,down,FBtr0309828
1678,bowtie2,limma,down,FBtr0071835
1679,bowtie2,limma,down,FBtr0078083
1680,bowtie2,limma,down,FBtr0087295
1681,bowtie2,limma,down,FBtr0302938
1682,bowtie2,limma,down,FBtr0081484
1683,bowtie2,limma,down,FBtr0303756
1684,bowtie2,limma,down,FBtr0300599
1685,bowtie2,limma,down,FBtr0302896
1686,bowtie2,limma,down,FBtr0336736
1687,bowtie2,limma,down,FBtr0088996
1688,bowtie2,limma,down,FBtr0307520
1689,bowtie2,limma,down,FBtr0304621
1690,bowtie2,limma,down,FBtr0345142
1691,bowtie2,limma,down,FBtr0340289
1692,bowtie2,limma,down,FBtr0290077
1693,bowtie2,limma,down,FBtr0079708
1694,bowtie2,limma,down,FBtr0332203
1695,bowtie2,limma,down,FBtr0087789
1696,bowtie2,limma,down,FBtr0339407
1697,bowtie2,limma,down,FBtr0080838
1698,bowtie2,limma,down,FBtr0085755
1699,bowtie2,limma,down,FBtr0086670
1700,bowtie2,limma,down,FBtr0079077
1701,bowtie2,limma,down,FBtr0303787
1702,bowtie2,limma,down,FBtr0334282
1703,bowtie2,limma,down,FBtr0306107
1704,bowtie2,limma,down,FBtr0330159
1705,bowtie2,limma,down,FBtr0071240
1706,bowtie2,limma,down,FBtr0332042
1707,bowtie2,limma,down,FBtr0087115
1708,bowtie2,limma,down,FBtr0072561
1709,bowtie2,limma,down,FBtr0332930
1710,bowtie2,limma,down,FBtr0343424
1711,bowtie2,limma,down,FBtr0336759
1712,bowtie2,limma,down,FBtr0310647
1713,bowtie2,limma,down,FBtr0110971
1714,bowtie2,limma,down,FBtr0075204
1715,bowtie2,limma,down,FBtr0335024
1716,bowtie2,limma,down,FBtr0302645
1717,bowtie2,limma,down,FBtr0112851
1718,bowtie2,limma,down,FBtr0304933
1719,bowtie2,limma,down,FBtr0085377
1720,bowtie2,limma,down,FBtr0111028
1721,bowtie2,limma,down,FBtr0085094
1722,bowtie2,limma,down,FBtr0087621
1723,bowtie2,limma,down,FBtr0082183
1724,bowtie2,limma,down,FBtr0088370
1725,bowtie2,limma,down,FBtr0080932
1726,bowtie2,limma,down,FBtr0075560
1727,bowtie2,limma,down,FBtr0072967
1728,bowtie2,limma,down,FBtr0085209
1729,bowtie2,limma,down,FBtr0111030
1730,bowtie2,limma,down,FBtr0085156
1731,bowtie2,limma,down,FBtr0087004
1732,bowtie2,limma,down,FBtr0301915
1733,bowtie2,limma,down,FBtr0079667
1734,bowtie2,limma,down,FBtr0113011
1735,bowtie2,limma,down,FBtr0085735
1736,bowtie2,limma,down,FBtr0303387
1737,bowtie2,limma,down,FBtr0331952
1738,kallisto,edgeR,up,FBtr0073120
1739,kallisto,edgeR,up,FBtr0337020
1740,kallisto,edgeR,up,FBtr0300272
1741,kallisto,edgeR,up,FBtr0087859
1742,kallisto,edgeR,up,FBtr0332167
1743,kallisto,edgeR,up,FBtr0075699
1744,kallisto,edgeR,up,FBtr0302977
1745,kallisto,edgeR,up,FBtr0080839
1746,kallisto,edgeR,up,FBtr0340135
1747,kallisto,edgeR,up,FBtr0073359
1748,kallisto,edgeR,up,FBtr0077920
1749,kallisto,edgeR,up,FBtr0072635
1750,kallisto,edgeR,up,FBtr0075199
1751,kallisto,edgeR,up,FBtr0078841
1752,kallisto,edgeR,up,FBtr0075942
1753,kallisto,edgeR,up,FBtr0087617
1754,kallisto,edgeR,up,FBtr0077008
1755,kallisto,edgeR,up,FBtr0306254
1756,kallisto,edgeR,up,FBtr0302291
1757,kallisto,edgeR,up,FBtr0305917
1758,kallisto,edgeR,up,FBtr0310643
1759,kallisto,edgeR,up,FBtr0081614
1760,kallisto,edgeR,up,FBtr0301838
